timestamp(ms),OrientX,OrientY,OrientZ,GyroX,GyroY,GyroZ,LinearX,LinearY,LinearZ,MagX,MagY,MagZ,AcclX,AcclY,AcclZ,GravityX,GravityY,GravityZ,temperature,
"1678296484,404",,,,,,,,,,,,,,,,,,"9,79",,
"1678296484,407",,,,,,,,,,,,,,,,,,,"23",
"1678296484,431","326,0625",,,,,,,,,,,,,,,,,,,
"1678296484,434",,"1,25",,,,,,,,,,,,,,,,,,
"1678296484,437",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296484,44",,,,"-0,002182",,,,,,,,,,,,,,,,
"1678296484,443",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296484,446",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296484,45",,,,,,,"-0,08",,,,,,,,,,,,,
"1678296484,453",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296484,457",,,,,,,,,"-0,26",,,,,,,,,,,
"1678296484,459",,,,,,,,,,"14,0625",,,,,,,,,,
"1678296484,462",,,,,,,,,,,"-3,375",,,,,,,,,
"1678296484,465",,,,,,,,,,,,"-57,75",,,,,,,,
"1678296484,468",,,,,,,,,,,,,"0,13",,,,,,,
"1678296484,471",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296484,474",,,,,,,,,,,,,,,"9,53",,,,,
"1678296484,478",,,,,,,,,,,,,,,,"0,21",,,,
"1678296484,481",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296484,485",,,,,,,,,,,,,,,,,,"9,79",,
"1678296484,488",,,,,,,,,,,,,,,,,,,"23",
"1678296484,512","326,0625",,,,,,,,,,,,,,,,,,,
"1678296484,515",,"1,25",,,,,,,,,,,,,,,,,,
"1678296484,518",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296484,522",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296484,525",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296484,528",,,,,,"0",,,,,,,,,,,,,,
"1678296484,531",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296484,534",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296484,538",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296484,541",,,,,,,,,,"14,75",,,,,,,,,,
"1678296484,544",,,,,,,,,,,"-3,375",,,,,,,,,
"1678296484,547",,,,,,,,,,,,"-57,375",,,,,,,,
"1678296484,55",,,,,,,,,,,,,"0,16",,,,,,,
"1678296484,553",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296484,556",,,,,,,,,,,,,,,"9,54",,,,,
"1678296484,559",,,,,,,,,,,,,,,,"0,21",,,,
"1678296484,563",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296484,566",,,,,,,,,,,,,,,,,,"9,79",,
"1678296484,569",,,,,,,,,,,,,,,,,,,"23",
"1678296484,593","326,0625",,,,,,,,,,,,,,,,,,,
"1678296484,596",,"1,25",,,,,,,,,,,,,,,,,,
"1678296484,6",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296484,602",,,,"0",,,,,,,,,,,,,,,,
"1678296484,606",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296484,608",,,,,,"0",,,,,,,,,,,,,,
"1678296484,612",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296484,615",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296484,619",,,,,,,,,"-0,28",,,,,,,,,,,
"1678296484,622",,,,,,,,,,"14,75",,,,,,,,,,
"1678296484,625",,,,,,,,,,,"-3",,,,,,,,,
"1678296484,628",,,,,,,,,,,,"-57,75",,,,,,,,
"1678296484,631",,,,,,,,,,,,,"0,16",,,,,,,
"1678296484,634",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296484,637",,,,,,,,,,,,,,,"9,51",,,,,
"1678296484,64",,,,,,,,,,,,,,,,"0,21",,,,
"1678296484,644",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296484,647",,,,,,,,,,,,,,,,,,"9,79",,
"1678296484,65",,,,,,,,,,,,,,,,,,,"23",
"1678296484,674","326,0625",,,,,,,,,,,,,,,,,,,
"1678296484,678",,"1,25",,,,,,,,,,,,,,,,,,
"1678296484,681",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296484,684",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296484,687",,,,,"0,003272",,,,,,,,,,,,,,,
"1678296484,69",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296484,693",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296484,697",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296484,7",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296484,703",,,,,,,,,,"14,75",,,,,,,,,,
"1678296484,706",,,,,,,,,,,"-3,75",,,,,,,,,
"1678296484,709",,,,,,,,,,,,"-57,375",,,,,,,,
"1678296484,712",,,,,,,,,,,,,"0,14",,,,,,,
"1678296484,715",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296484,718",,,,,,,,,,,,,,,"9,55",,,,,
"1678296484,721",,,,,,,,,,,,,,,,"0,21",,,,
"1678296484,725",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296484,728",,,,,,,,,,,,,,,,,,"9,79",,
"1678296484,732",,,,,,,,,,,,,,,,,,,"23",
"1678296484,754","326,0625",,,,,,,,,,,,,,,,,,,
"1678296484,757",,"1,25",,,,,,,,,,,,,,,,,,
"1678296484,761",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296484,764",,,,"0",,,,,,,,,,,,,,,,
"1678296484,767",,,,,"0",,,,,,,,,,,,,,,
"1678296484,769",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296484,773",,,,,,,"-0,07",,,,,,,,,,,,,
"1678296484,776",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296484,78",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296484,783",,,,,,,,,,"15,1875",,,,,,,,,,
"1678296484,786",,,,,,,,,,,"-3",,,,,,,,,
"1678296484,789",,,,,,,,,,,,"-57,375",,,,,,,,
"1678296484,792",,,,,,,,,,,,,"0,14",,,,,,,
"1678296484,795",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296484,798",,,,,,,,,,,,,,,"9,54",,,,,
"1678296484,801",,,,,,,,,,,,,,,,"0,21",,,,
"1678296484,805",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296484,808",,,,,,,,,,,,,,,,,,"9,79",,
"1678296484,811",,,,,,,,,,,,,,,,,,,"23",
"1678296484,836","326,0625",,,,,,,,,,,,,,,,,,,
"1678296484,839",,"1,25",,,,,,,,,,,,,,,,,,
"1678296484,842",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296484,845",,,,"0",,,,,,,,,,,,,,,,
"1678296484,848",,,,,"0,004363",,,,,,,,,,,,,,,
"1678296484,851",,,,,,"0",,,,,,,,,,,,,,
"1678296484,855",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296484,858",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296484,862",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296484,865",,,,,,,,,,"14,375",,,,,,,,,,
"1678296484,867",,,,,,,,,,,"-3,75",,,,,,,,,
"1678296484,87",,,,,,,,,,,,"-56,6875",,,,,,,,
"1678296484,873",,,,,,,,,,,,,"0,15",,,,,,,
"1678296484,876",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296484,879",,,,,,,,,,,,,,,"9,54",,,,,
"1678296484,883",,,,,,,,,,,,,,,,"0,21",,,,
"1678296484,886",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296484,89",,,,,,,,,,,,,,,,,,"9,79",,
"1678296484,893",,,,,,,,,,,,,,,,,,,"23",
"1678296484,919","326,0625",,,,,,,,,,,,,,,,,,,
"1678296484,922",,"1,25",,,,,,,,,,,,,,,,,,
"1678296484,926",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296484,929",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296484,932",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296484,935",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296484,938",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296484,942",,,,,,,,"-0,04",,,,,,,,,,,,
"1678296484,945",,,,,,,,,"-0,23",,,,,,,,,,,
"1678296484,948",,,,,,,,,,"13,6875",,,,,,,,,,
"1678296484,951",,,,,,,,,,,"-3",,,,,,,,,
"1678296484,954",,,,,,,,,,,,"-58,875",,,,,,,,
"1678296484,957",,,,,,,,,,,,,"0,15",,,,,,,
"1678296484,96",,,,,,,,,,,,,,"-0,34",,,,,,
"1678296484,963",,,,,,,,,,,,,,,"9,56",,,,,
"1678296484,967",,,,,,,,,,,,,,,,"0,21",,,,
"1678296484,97",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296484,974",,,,,,,,,,,,,,,,,,"9,79",,
"1678296484,977",,,,,,,,,,,,,,,,,,,"23",
"1678296485,002","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,005",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,009",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,011",,,,"0",,,,,,,,,,,,,,,,
"1678296485,015",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296485,018",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296485,021",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296485,025",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296485,028",,,,,,,,,"-0,28",,,,,,,,,,,
"1678296485,031",,,,,,,,,,"14,0625",,,,,,,,,,
"1678296485,034",,,,,,,,,,,"-3",,,,,,,,,
"1678296485,037",,,,,,,,,,,,"-57",,,,,,,,
"1678296485,04",,,,,,,,,,,,,"0,14",,,,,,,
"1678296485,043",,,,,,,,,,,,,,"-0,37",,,,,,
"1678296485,046",,,,,,,,,,,,,,,"9,54",,,,,
"1678296485,049",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,053",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,056",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,06",,,,,,,,,,,,,,,,,,,"23",
"1678296485,083","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,086",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,09",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,093",,,,"0,004363",,,,,,,,,,,,,,,,
"1678296485,096",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296485,098",,,,,,"0",,,,,,,,,,,,,,
"1678296485,102",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296485,105",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296485,109",,,,,,,,,"-0,27",,,,,,,,,,,
"1678296485,112",,,,,,,,,,"14,375",,,,,,,,,,
"1678296485,115",,,,,,,,,,,"-3,375",,,,,,,,,
"1678296485,118",,,,,,,,,,,,"-58,1875",,,,,,,,
"1678296485,121",,,,,,,,,,,,,"0,16",,,,,,,
"1678296485,124",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296485,127",,,,,,,,,,,,,,,"9,52",,,,,
"1678296485,13",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,134",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,137",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,14",,,,,,,,,,,,,,,,,,,"23",
"1678296485,164","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,167",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,171",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,174",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296485,177",,,,,"-0,004363",,,,,,,,,,,,,,,
"1678296485,18",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296485,183",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296485,187",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296485,19",,,,,,,,,"-0,22",,,,,,,,,,,
"1678296485,193",,,,,,,,,,"14,375",,,,,,,,,,
"1678296485,196",,,,,,,,,,,"-2,5625",,,,,,,,,
"1678296485,199",,,,,,,,,,,,"-57",,,,,,,,
"1678296485,202",,,,,,,,,,,,,"0,15",,,,,,,
"1678296485,205",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296485,208",,,,,,,,,,,,,,,"9,57",,,,,
"1678296485,211",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,215",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,218",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,222",,,,,,,,,,,,,,,,,,,"23",
"1678296485,254","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,257",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,263",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,264",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296485,266",,,,,"-0,003272",,,,,,,,,,,,,,,
"1678296485,269",,,,,,"0",,,,,,,,,,,,,,
"1678296485,273",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296485,276",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296485,28",,,,,,,,,"-0,23",,,,,,,,,,,
"1678296485,283",,,,,,,,,,"13,6875",,,,,,,,,,
"1678296485,285",,,,,,,,,,,"-3,375",,,,,,,,,
"1678296485,289",,,,,,,,,,,,"-58,1875",,,,,,,,
"1678296485,292",,,,,,,,,,,,,"0,14",,,,,,,
"1678296485,295",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296485,297",,,,,,,,,,,,,,,"9,56",,,,,
"1678296485,301",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,305",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,308",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,311",,,,,,,,,,,,,,,,,,,"23",
"1678296485,335","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,338",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,342",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,345",,,,"0",,,,,,,,,,,,,,,,
"1678296485,348",,,,,"0,003272",,,,,,,,,,,,,,,
"1678296485,35",,,,,,"0",,,,,,,,,,,,,,
"1678296485,354",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296485,357",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296485,361",,,,,,,,,"-0,27",,,,,,,,,,,
"1678296485,364",,,,,,,,,,"15,1875",,,,,,,,,,
"1678296485,367",,,,,,,,,,,"-3",,,,,,,,,
"1678296485,37",,,,,,,,,,,,"-58,5625",,,,,,,,
"1678296485,373",,,,,,,,,,,,,"0,14",,,,,,,
"1678296485,376",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296485,379",,,,,,,,,,,,,,,"9,52",,,,,
"1678296485,382",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,386",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,389",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,392",,,,,,,,,,,,,,,,,,,"23",
"1678296485,416","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,419",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,423",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,426",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296485,429",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296485,432",,,,,,"0,002182",,,,,,,,,,,,,,
"1678296485,435",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296485,439",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296485,443",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296485,445",,,,,,,,,,"14,75",,,,,,,,,,
"1678296485,448",,,,,,,,,,,"-3",,,,,,,,,
"1678296485,451",,,,,,,,,,,,"-57,75",,,,,,,,
"1678296485,454",,,,,,,,,,,,,"0,15",,,,,,,
"1678296485,457",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296485,46",,,,,,,,,,,,,,,"9,55",,,,,
"1678296485,463",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,467",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,47",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,474",,,,,,,,,,,,,,,,,,,"23",
"1678296485,498","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,501",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,504",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,508",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296485,511",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296485,513",,,,,,"0",,,,,,,,,,,,,,
"1678296485,517",,,,,,,"-0,03",,,,,,,,,,,,,
"1678296485,52",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296485,524",,,,,,,,,"-0,22",,,,,,,,,,,
"1678296485,527",,,,,,,,,,"14,75",,,,,,,,,,
"1678296485,53",,,,,,,,,,,"-3,375",,,,,,,,,
"1678296485,533",,,,,,,,,,,,"-56,25",,,,,,,,
"1678296485,536",,,,,,,,,,,,,"0,18",,,,,,,
"1678296485,539",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296485,542",,,,,,,,,,,,,,,"9,57",,,,,
"1678296485,545",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,549",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,552",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,555",,,,,,,,,,,,,,,,,,,"23",
"1678296485,581","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,584",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,588",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,591",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296485,594",,,,,"0",,,,,,,,,,,,,,,
"1678296485,596",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296485,6",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296485,603",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296485,607",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296485,61",,,,,,,,,,"14,75",,,,,,,,,,
"1678296485,613",,,,,,,,,,,"-3,375",,,,,,,,,
"1678296485,616",,,,,,,,,,,,"-57,75",,,,,,,,
"1678296485,619",,,,,,,,,,,,,"0,15",,,,,,,
"1678296485,622",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296485,625",,,,,,,,,,,,,,,"9,54",,,,,
"1678296485,628",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,632",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,635",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,638",,,,,,,,,,,,,,,,,,,"23",
"1678296485,663","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,666",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,669",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,672",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296485,675",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296485,678",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296485,682",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296485,686",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296485,688",,,,,,,,,"-0,26",,,,,,,,,,,
"1678296485,691",,,,,,,,,,"13,6875",,,,,,,,,,
"1678296485,694",,,,,,,,,,,"-3",,,,,,,,,
"1678296485,697",,,,,,,,,,,,"-59,25",,,,,,,,
"1678296485,7",,,,,,,,,,,,,"0,16",,,,,,,
"1678296485,703",,,,,,,,,,,,,,"-0,34",,,,,,
"1678296485,706",,,,,,,,,,,,,,,"9,54",,,,,
"1678296485,71",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,713",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,717",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,72",,,,,,,,,,,,,,,,,,,"23",
"1678296485,745","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,748",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,751",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,754",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296485,757",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296485,76",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296485,764",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296485,767",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296485,771",,,,,,,,,"-0,26",,,,,,,,,,,
"1678296485,773",,,,,,,,,,"14,375",,,,,,,,,,
"1678296485,776",,,,,,,,,,,"-3",,,,,,,,,
"1678296485,779",,,,,,,,,,,,"-57,75",,,,,,,,
"1678296485,782",,,,,,,,,,,,,"0,15",,,,,,,
"1678296485,786",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296485,788",,,,,,,,,,,,,,,"9,53",,,,,
"1678296485,792",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,795",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,799",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,802",,,,,,,,,,,,,,,,,,,"23",
"1678296485,826","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,829",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,832",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,835",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296485,839",,,,,"-0,002182",,,,,,,,,,,,,,,
"1678296485,841",,,,,,"0",,,,,,,,,,,,,,
"1678296485,845",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296485,848",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296485,852",,,,,,,,,"-0,22",,,,,,,,,,,
"1678296485,855",,,,,,,,,,"14,0625",,,,,,,,,,
"1678296485,858",,,,,,,,,,,"-3,75",,,,,,,,,
"1678296485,861",,,,,,,,,,,,"-57,75",,,,,,,,
"1678296485,864",,,,,,,,,,,,,"0,15",,,,,,,
"1678296485,867",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296485,87",,,,,,,,,,,,,,,"9,57",,,,,
"1678296485,873",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,877",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,88",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,883",,,,,,,,,,,,,,,,,,,"23",
"1678296485,907","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,91",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,913",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,916",,,,"0",,,,,,,,,,,,,,,,
"1678296485,919",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296485,922",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296485,926",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296485,929",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296485,933",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296485,936",,,,,,,,,,"14,375",,,,,,,,,,
"1678296485,939",,,,,,,,,,,"-3,75",,,,,,,,,
"1678296485,942",,,,,,,,,,,,"-57,75",,,,,,,,
"1678296485,945",,,,,,,,,,,,,"0,15",,,,,,,
"1678296485,948",,,,,,,,,,,,,,"-0,37",,,,,,
"1678296485,951",,,,,,,,,,,,,,,"9,55",,,,,
"1678296485,954",,,,,,,,,,,,,,,,"0,21",,,,
"1678296485,958",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296485,961",,,,,,,,,,,,,,,,,,"9,79",,
"1678296485,964",,,,,,,,,,,,,,,,,,,"23",
"1678296485,988","326,0625",,,,,,,,,,,,,,,,,,,
"1678296485,992",,"1,25",,,,,,,,,,,,,,,,,,
"1678296485,995",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296485,998",,,,"0",,,,,,,,,,,,,,,,
"1678296486,001",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296486,004",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296486,007",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296486,011",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296486,014",,,,,,,,,"-0,26",,,,,,,,,,,
"1678296486,017",,,,,,,,,,"14,0625",,,,,,,,,,
"1678296486,02",,,,,,,,,,,"-3",,,,,,,,,
"1678296486,023",,,,,,,,,,,,"-57,375",,,,,,,,
"1678296486,026",,,,,,,,,,,,,"0,15",,,,,,,
"1678296486,029",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296486,032",,,,,,,,,,,,,,,"9,53",,,,,
"1678296486,035",,,,,,,,,,,,,,,,"0,21",,,,
"1678296486,039",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296486,042",,,,,,,,,,,,,,,,,,"9,79",,
"1678296486,046",,,,,,,,,,,,,,,,,,,"23",
"1678296486,07","326,0625",,,,,,,,,,,,,,,,,,,
"1678296486,073",,"1,25",,,,,,,,,,,,,,,,,,
"1678296486,076",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296486,079",,,,"0",,,,,,,,,,,,,,,,
"1678296486,082",,,,,"-0,002182",,,,,,,,,,,,,,,
"1678296486,086",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296486,089",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296486,092",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296486,096",,,,,,,,,"-0,23",,,,,,,,,,,
"1678296486,099",,,,,,,,,,"14,375",,,,,,,,,,
"1678296486,102",,,,,,,,,,,"-3,375",,,,,,,,,
"1678296486,105",,,,,,,,,,,,"-58,1875",,,,,,,,
"1678296486,108",,,,,,,,,,,,,"0,16",,,,,,,
"1678296486,111",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296486,114",,,,,,,,,,,,,,,"9,56",,,,,
"1678296486,117",,,,,,,,,,,,,,,,"0,21",,,,
"1678296486,121",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296486,124",,,,,,,,,,,,,,,,,,"9,79",,
"1678296486,127",,,,,,,,,,,,,,,,,,,"23",
"1678296486,154","326,0625",,,,,,,,,,,,,,,,,,,
"1678296486,157",,"1,25",,,,,,,,,,,,,,,,,,
"1678296486,16",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296486,163",,,,"-0,005454",,,,,,,,,,,,,,,,
"1678296486,166",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296486,169",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296486,172",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296486,176",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296486,179",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296486,182",,,,,,,,,,"14,0625",,,,,,,,,,
"1678296486,185",,,,,,,,,,,"-3",,,,,,,,,
"1678296486,188",,,,,,,,,,,,"-58,1875",,,,,,,,
"1678296486,191",,,,,,,,,,,,,"0,16",,,,,,,
"1678296486,194",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296486,197",,,,,,,,,,,,,,,"9,55",,,,,
"1678296486,201",,,,,,,,,,,,,,,,"0,21",,,,
"1678296486,204",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296486,208",,,,,,,,,,,,,,,,,,"9,79",,
"1678296486,211",,,,,,,,,,,,,,,,,,,"23",
"1678296486,244","326,0625",,,,,,,,,,,,,,,,,,,
"1678296486,248",,"1,25",,,,,,,,,,,,,,,,,,
"1678296486,251",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296486,254",,,,"0,003272",,,,,,,,,,,,,,,,
"1678296486,257",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296486,26",,,,,,"0,002182",,,,,,,,,,,,,,
"1678296486,263",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296486,267",,,,,,,,"-0,06",,,,,,,,,,,,
