timestamp(ms),temperature,OrientX(deg),OrientY(deg),OrientZ(deg),GyroX(rad/s),GyroY(rad/s),GyroZ(rad/s),LinearX(m/s^2),LinearY(m/s^2),LinearZ(m/s^2),MagX(uT),MagY(uT),MagZ(uT),AcclX(m/s^2),AcclY(m/s^2),AcclZ(m/s^2),GravityX(m/s^2),GravityY(m/s^2),GravityZ(m/s^2),
"1678299323,165",,,,,"0",,,,,,,,,,,,,,,
"1678299323,169",,,,,,"0",,,,,,,,,,,,,,
"1678299323,174",,,,,,,"0",,,,,,,,,,,,,
"1678299323,178",,,,,,,,"0",,,,,,,,,,,,
"1678299323,182",,,,,,,,,"0",,,,,,,,,,,
"1678299323,187",,,,,,,,,,"0",,,,,,,,,,
"1678299323,19",,,,,,,,,,,"0",,,,,,,,,
"1678299323,194",,,,,,,,,,,,"0",,,,,,,,
"1678299323,197",,,,,,,,,,,,,"0",,,,,,,
"1678299323,201",,,,,,,,,,,,,,"0,05",,,,,,
"1678299323,206",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299323,21",,,,,,,,,,,,,,,,"9,54",,,,
"1678299323,214",,,,,,,,,,,,,,,,,"0",,,
"1678299323,219",,,,,,,,,,,,,,,,,,"0",,
"1678299323,224",,,,,,,,,,,,,,,,,,,"0",
"1678299323,227","24",,,,,,,,,,,,,,,,,,,
"1678299323,256",,"0",,,,,,,,,,,,,,,,,,
"1678299323,26",,,"0",,,,,,,,,,,,,,,,,
"1678299323,264",,,,"0",,,,,,,,,,,,,,,,
"1678299323,269",,,,,"0",,,,,,,,,,,,,,,
"1678299323,273",,,,,,"0",,,,,,,,,,,,,,
"1678299323,277",,,,,,,"0",,,,,,,,,,,,,
"1678299323,281",,,,,,,,"0",,,,,,,,,,,,
"1678299323,286",,,,,,,,,"0",,,,,,,,,,,
"1678299323,29",,,,,,,,,,"0",,,,,,,,,,
"1678299323,294",,,,,,,,,,,"0",,,,,,,,,
"1678299323,297",,,,,,,,,,,,"0",,,,,,,,
"1678299323,3",,,,,,,,,,,,,"0",,,,,,,
"1678299323,305",,,,,,,,,,,,,,"0,05",,,,,,
"1678299323,309",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299323,313",,,,,,,,,,,,,,,,"9,56",,,,
"1678299323,318",,,,,,,,,,,,,,,,,"0",,,
"1678299323,322",,,,,,,,,,,,,,,,,,"0",,
"1678299323,327",,,,,,,,,,,,,,,,,,,"0",
"1678299323,33","24",,,,,,,,,,,,,,,,,,,
"1678299323,36",,"0",,,,,,,,,,,,,,,,,,
"1678299323,364",,,"0",,,,,,,,,,,,,,,,,
"1678299323,368",,,,"0",,,,,,,,,,,,,,,,
"1678299323,372",,,,,"0",,,,,,,,,,,,,,,
"1678299323,376",,,,,,"0",,,,,,,,,,,,,,
"1678299323,38",,,,,,,"0",,,,,,,,,,,,,
"1678299323,385",,,,,,,,"0",,,,,,,,,,,,
"1678299323,389",,,,,,,,,"0",,,,,,,,,,,
"1678299323,394",,,,,,,,,,"0",,,,,,,,,,
"1678299323,397",,,,,,,,,,,"0",,,,,,,,,
"1678299323,401",,,,,,,,,,,,"0",,,,,,,,
"1678299323,404",,,,,,,,,,,,,"0",,,,,,,
"1678299323,408",,,,,,,,,,,,,,"0,05",,,,,,
"1678299323,412",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299323,416",,,,,,,,,,,,,,,,"9,53",,,,
"1678299323,421",,,,,,,,,,,,,,,,,"0",,,
"1678299323,426",,,,,,,,,,,,,,,,,,"0",,
"1678299323,43",,,,,,,,,,,,,,,,,,,"0",
"1678299323,434","24",,,,,,,,,,,,,,,,,,,
"1678299323,47",,"0",,,,,,,,,,,,,,,,,,
"1678299323,474",,,"0",,,,,,,,,,,,,,,,,
"1678299323,478",,,,"0",,,,,,,,,,,,,,,,
"1678299323,483",,,,,"0",,,,,,,,,,,,,,,
"1678299323,487",,,,,,"0",,,,,,,,,,,,,,
"1678299323,491",,,,,,,"0",,,,,,,,,,,,,
"1678299323,495",,,,,,,,"0",,,,,,,,,,,,
"1678299323,5",,,,,,,,,"0",,,,,,,,,,,
"1678299323,504",,,,,,,,,,"0",,,,,,,,,,
"1678299323,508",,,,,,,,,,,"0",,,,,,,,,
"1678299323,511",,,,,,,,,,,,"0",,,,,,,,
"1678299323,514",,,,,,,,,,,,,"0",,,,,,,
"1678299323,519",,,,,,,,,,,,,,"0,05",,,,,,
"1678299323,523",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299323,527",,,,,,,,,,,,,,,,"9,55",,,,
"1678299323,532",,,,,,,,,,,,,,,,,"0",,,
"1678299323,536",,,,,,,,,,,,,,,,,,"0",,
"1678299323,541",,,,,,,,,,,,,,,,,,,"0",
"1678299323,544","24",,,,,,,,,,,,,,,,,,,
"1678299323,573",,"0",,,,,,,,,,,,,,,,,,
"1678299323,577",,,"0",,,,,,,,,,,,,,,,,
"1678299323,581",,,,"0",,,,,,,,,,,,,,,,
"1678299323,586",,,,,"0",,,,,,,,,,,,,,,
"1678299323,59",,,,,,"0",,,,,,,,,,,,,,
"1678299323,594",,,,,,,"0",,,,,,,,,,,,,
"1678299323,598",,,,,,,,"0",,,,,,,,,,,,
"1678299323,603",,,,,,,,,"0",,,,,,,,,,,
"1678299323,607",,,,,,,,,,"0",,,,,,,,,,
"1678299323,611",,,,,,,,,,,"0",,,,,,,,,
"1678299323,614",,,,,,,,,,,,"0",,,,,,,,
"1678299323,617",,,,,,,,,,,,,"0",,,,,,,
"1678299323,622",,,,,,,,,,,,,,"0,05",,,,,,
"1678299323,626",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299323,63",,,,,,,,,,,,,,,,"9,52",,,,
"1678299323,635",,,,,,,,,,,,,,,,,"0",,,
"1678299323,639",,,,,,,,,,,,,,,,,,"0",,
"1678299323,644",,,,,,,,,,,,,,,,,,,"0",
"1678299323,647","24",,,,,,,,,,,,,,,,,,,
"1678299323,677",,"0",,,,,,,,,,,,,,,,,,
"1678299323,681",,,"0",,,,,,,,,,,,,,,,,
"1678299323,685",,,,"0",,,,,,,,,,,,,,,,
"1678299323,689",,,,,"0",,,,,,,,,,,,,,,
"1678299323,693",,,,,,"0",,,,,,,,,,,,,,
"1678299323,697",,,,,,,"0",,,,,,,,,,,,,
"1678299323,702",,,,,,,,"0",,,,,,,,,,,,
"1678299323,706",,,,,,,,,"0",,,,,,,,,,,
"1678299323,711",,,,,,,,,,"0",,,,,,,,,,
"1678299323,714",,,,,,,,,,,"0",,,,,,,,,
"1678299323,717",,,,,,,,,,,,"0",,,,,,,,
"1678299323,721",,,,,,,,,,,,,"0",,,,,,,
"1678299323,725",,,,,,,,,,,,,,"0,05",,,,,,
"1678299323,729",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299323,733",,,,,,,,,,,,,,,,"9,54",,,,
"1678299323,738",,,,,,,,,,,,,,,,,"0",,,
"1678299323,743",,,,,,,,,,,,,,,,,,"0",,
"1678299323,747",,,,,,,,,,,,,,,,,,,"0",
"1678299323,751","24",,,,,,,,,,,,,,,,,,,
"1678299323,78",,"0",,,,,,,,,,,,,,,,,,
"1678299323,784",,,"0",,,,,,,,,,,,,,,,,
"1678299323,788",,,,"0",,,,,,,,,,,,,,,,
"1678299323,792",,,,,"0",,,,,,,,,,,,,,,
"1678299323,796",,,,,,"0",,,,,,,,,,,,,,
"1678299323,8",,,,,,,"0",,,,,,,,,,,,,
"1678299323,805",,,,,,,,"0",,,,,,,,,,,,
"1678299323,809",,,,,,,,,"0",,,,,,,,,,,
"1678299323,814",,,,,,,,,,"0",,,,,,,,,,
"1678299323,817",,,,,,,,,,,"0",,,,,,,,,
"1678299323,821",,,,,,,,,,,,"0",,,,,,,,
"1678299323,824",,,,,,,,,,,,,"0",,,,,,,
"1678299323,828",,,,,,,,,,,,,,"0,05",,,,,,
"1678299323,832",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299323,837",,,,,,,,,,,,,,,,"9,57",,,,
"1678299323,841",,,,,,,,,,,,,,,,,"0",,,
"1678299323,846",,,,,,,,,,,,,,,,,,"0",,
"1678299323,851",,,,,,,,,,,,,,,,,,,"0",
"1678299323,854","24",,,,,,,,,,,,,,,,,,,
"1678299323,883",,"0",,,,,,,,,,,,,,,,,,
"1678299323,887",,,"0",,,,,,,,,,,,,,,,,
"1678299323,891",,,,"0",,,,,,,,,,,,,,,,
"1678299323,895",,,,,"0",,,,,,,,,,,,,,,
"1678299323,899",,,,,,"0",,,,,,,,,,,,,,
"1678299323,904",,,,,,,"0",,,,,,,,,,,,,
"1678299323,908",,,,,,,,"0",,,,,,,,,,,,
"1678299323,913",,,,,,,,,"0",,,,,,,,,,,
"1678299323,917",,,,,,,,,,"0",,,,,,,,,,
"1678299323,92",,,,,,,,,,,"0",,,,,,,,,
"1678299323,924",,,,,,,,,,,,"0",,,,,,,,
"1678299323,927",,,,,,,,,,,,,"0",,,,,,,
"1678299323,931",,,,,,,,,,,,,,"0,06",,,,,,
"1678299323,936",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299323,94",,,,,,,,,,,,,,,,"9,58",,,,
"1678299323,944",,,,,,,,,,,,,,,,,"0",,,
"1678299323,949",,,,,,,,,,,,,,,,,,"0",,
"1678299323,954",,,,,,,,,,,,,,,,,,,"0",
"1678299323,957","24",,,,,,,,,,,,,,,,,,,
"1678299323,986",,"0",,,,,,,,,,,,,,,,,,
"1678299323,99",,,"0",,,,,,,,,,,,,,,,,
"1678299323,994",,,,"0",,,,,,,,,,,,,,,,
"1678299323,998",,,,,"0",,,,,,,,,,,,,,,
"1678299324,003",,,,,,"0",,,,,,,,,,,,,,
"1678299324,007",,,,,,,"0",,,,,,,,,,,,,
"1678299324,011",,,,,,,,"0",,,,,,,,,,,,
"1678299324,016",,,,,,,,,"0",,,,,,,,,,,
"1678299324,02",,,,,,,,,,"0",,,,,,,,,,
"1678299324,023",,,,,,,,,,,"0",,,,,,,,,
"1678299324,027",,,,,,,,,,,,"0",,,,,,,,
"1678299324,03",,,,,,,,,,,,,"0",,,,,,,
"1678299324,034",,,,,,,,,,,,,,"0,05",,,,,,
"1678299324,039",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299324,043",,,,,,,,,,,,,,,,"9,57",,,,
"1678299324,047",,,,,,,,,,,,,,,,,"0",,,
"1678299324,052",,,,,,,,,,,,,,,,,,"0",,
"1678299324,057",,,,,,,,,,,,,,,,,,,"0",
"1678299324,06","24",,,,,,,,,,,,,,,,,,,
"1678299324,089",,"0",,,,,,,,,,,,,,,,,,
"1678299324,093",,,"0",,,,,,,,,,,,,,,,,
"1678299324,097",,,,"0",,,,,,,,,,,,,,,,
"1678299324,102",,,,,"0",,,,,,,,,,,,,,,
"1678299324,105",,,,,,"0",,,,,,,,,,,,,,
"1678299324,11",,,,,,,"0",,,,,,,,,,,,,
"1678299324,114",,,,,,,,"0",,,,,,,,,,,,
"1678299324,119",,,,,,,,,"0",,,,,,,,,,,
"1678299324,123",,,,,,,,,,"0",,,,,,,,,,
"1678299324,126",,,,,,,,,,,"0",,,,,,,,,
"1678299324,13",,,,,,,,,,,,"0",,,,,,,,
"1678299324,133",,,,,,,,,,,,,"0",,,,,,,
"1678299324,137",,,,,,,,,,,,,,"0,05",,,,,,
"1678299324,142",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299324,146",,,,,,,,,,,,,,,,"9,55",,,,
"1678299324,15",,,,,,,,,,,,,,,,,"0",,,
"1678299324,155",,,,,,,,,,,,,,,,,,"0",,
"1678299324,16",,,,,,,,,,,,,,,,,,,"0",
"1678299324,163","24",,,,,,,,,,,,,,,,,,,
"1678299324,192",,"0",,,,,,,,,,,,,,,,,,
"1678299324,196",,,"0",,,,,,,,,,,,,,,,,
"1678299324,201",,,,"0",,,,,,,,,,,,,,,,
"1678299324,204",,,,,"0",,,,,,,,,,,,,,,
"1678299324,208",,,,,,"0",,,,,,,,,,,,,,
"1678299324,213",,,,,,,"0",,,,,,,,,,,,,
"1678299324,217",,,,,,,,"0",,,,,,,,,,,,
"1678299324,222",,,,,,,,,"0",,,,,,,,,,,
"1678299324,226",,,,,,,,,,"0",,,,,,,,,,
"1678299324,229",,,,,,,,,,,"0",,,,,,,,,
"1678299324,233",,,,,,,,,,,,"0",,,,,,,,
"1678299324,236",,,,,,,,,,,,,"0",,,,,,,
"1678299324,24",,,,,,,,,,,,,,"0,04",,,,,,
"1678299324,245",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299324,249",,,,,,,,,,,,,,,,"9,57",,,,
"1678299324,253",,,,,,,,,,,,,,,,,"0",,,
"1678299324,258",,,,,,,,,,,,,,,,,,"0",,
"1678299324,263",,,,,,,,,,,,,,,,,,,"0",
"1678299324,266","24",,,,,,,,,,,,,,,,,,,
"1678299324,295",,"0",,,,,,,,,,,,,,,,,,
"1678299324,299",,,"0",,,,,,,,,,,,,,,,,
"1678299324,303",,,,"0",,,,,,,,,,,,,,,,
"1678299324,308",,,,,"0",,,,,,,,,,,,,,,
"1678299324,312",,,,,,"0",,,,,,,,,,,,,,
"1678299324,316",,,,,,,"0",,,,,,,,,,,,,
"1678299324,32",,,,,,,,"0",,,,,,,,,,,,
"1678299324,325",,,,,,,,,"0",,,,,,,,,,,
"1678299324,329",,,,,,,,,,"0",,,,,,,,,,
"1678299324,333",,,,,,,,,,,"0",,,,,,,,,
"1678299324,336",,,,,,,,,,,,"0",,,,,,,,
"1678299324,34",,,,,,,,,,,,,"0",,,,,,,
"1678299324,344",,,,,,,,,,,,,,"0,05",,,,,,
"1678299324,348",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299324,352",,,,,,,,,,,,,,,,"9,52",,,,
"1678299324,357",,,,,,,,,,,,,,,,,"0",,,
"1678299324,361",,,,,,,,,,,,,,,,,,"0",,
"1678299324,366",,,,,,,,,,,,,,,,,,,"0",
"1678299324,369","24",,,,,,,,,,,,,,,,,,,
"1678299324,399",,"0",,,,,,,,,,,,,,,,,,
"1678299324,403",,,"0",,,,,,,,,,,,,,,,,
"1678299324,407",,,,"0",,,,,,,,,,,,,,,,
"1678299324,411",,,,,"0",,,,,,,,,,,,,,,
"1678299324,415",,,,,,"0",,,,,,,,,,,,,,
"1678299324,419",,,,,,,"0",,,,,,,,,,,,,
"1678299324,424",,,,,,,,"0",,,,,,,,,,,,
"1678299324,428",,,,,,,,,"0",,,,,,,,,,,
"1678299324,433",,,,,,,,,,"0",,,,,,,,,,
"1678299324,436",,,,,,,,,,,"0",,,,,,,,,
"1678299324,439",,,,,,,,,,,,"0",,,,,,,,
"1678299324,443",,,,,,,,,,,,,"0",,,,,,,
"1678299324,447",,,,,,,,,,,,,,"0,05",,,,,,
"1678299324,451",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299324,455",,,,,,,,,,,,,,,,"9,53",,,,
"1678299324,46",,,,,,,,,,,,,,,,,"0",,,
"1678299324,465",,,,,,,,,,,,,,,,,,"0",,
"1678299324,469",,,,,,,,,,,,,,,,,,,"0",
"1678299324,473","24",,,,,,,,,,,,,,,,,,,
"1678299324,509",,"0",,,,,,,,,,,,,,,,,,
"1678299324,513",,,"0",,,,,,,,,,,,,,,,,
"1678299324,518",,,,"0",,,,,,,,,,,,,,,,
"1678299324,522",,,,,"0",,,,,,,,,,,,,,,
"1678299324,526",,,,,,"0",,,,,,,,,,,,,,
"1678299324,53",,,,,,,"0",,,,,,,,,,,,,
"1678299324,534",,,,,,,,"0",,,,,,,,,,,,
"1678299324,539",,,,,,,,,"0",,,,,,,,,,,
"1678299324,544",,,,,,,,,,"0",,,,,,,,,,
"1678299324,547",,,,,,,,,,,"0",,,,,,,,,
"1678299324,55",,,,,,,,,,,,"0",,,,,,,,
"1678299324,554",,,,,,,,,,,,,"0",,,,,,,
"1678299324,558",,,,,,,,,,,,,,"0,07",,,,,,
"1678299324,562",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299324,566",,,,,,,,,,,,,,,,"9,53",,,,
"1678299324,571",,,,,,,,,,,,,,,,,"0",,,
"1678299324,575",,,,,,,,,,,,,,,,,,"0",,
"1678299324,58",,,,,,,,,,,,,,,,,,,"0",
"1678299324,583","24",,,,,,,,,,,,,,,,,,,
"1678299324,613",,"0",,,,,,,,,,,,,,,,,,
"1678299324,617",,,"0",,,,,,,,,,,,,,,,,
"1678299324,621",,,,"0",,,,,,,,,,,,,,,,
"1678299324,625",,,,,"0",,,,,,,,,,,,,,,
"1678299324,629",,,,,,"0",,,,,,,,,,,,,,
"1678299324,633",,,,,,,"0",,,,,,,,,,,,,
"1678299324,638",,,,,,,,"0",,,,,,,,,,,,
"1678299324,643",,,,,,,,,"0",,,,,,,,,,,
"1678299324,647",,,,,,,,,,"0",,,,,,,,,,
"1678299324,65",,,,,,,,,,,"0",,,,,,,,,
"1678299324,653",,,,,,,,,,,,"0",,,,,,,,
"1678299324,657",,,,,,,,,,,,,"0",,,,,,,
"1678299324,661",,,,,,,,,,,,,,"0,06",,,,,,
"1678299324,665",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299324,669",,,,,,,,,,,,,,,,"9,57",,,,
"1678299324,674",,,,,,,,,,,,,,,,,"0",,,
"1678299324,679",,,,,,,,,,,,,,,,,,"0",,
"1678299324,683",,,,,,,,,,,,,,,,,,,"0",
"1678299324,687","24",,,,,,,,,,,,,,,,,,,
"1678299324,716",,"0",,,,,,,,,,,,,,,,,,
"1678299324,72",,,"0",,,,,,,,,,,,,,,,,
"1678299324,724",,,,"0",,,,,,,,,,,,,,,,
"1678299324,728",,,,,"0",,,,,,,,,,,,,,,
"1678299324,732",,,,,,"0",,,,,,,,,,,,,,
"1678299324,737",,,,,,,"0",,,,,,,,,,,,,
"1678299324,741",,,,,,,,"0",,,,,,,,,,,,
"1678299324,746",,,,,,,,,"0",,,,,,,,,,,
"1678299324,75",,,,,,,,,,"0",,,,,,,,,,
"1678299324,753",,,,,,,,,,,"0",,,,,,,,,
"1678299324,757",,,,,,,,,,,,"0",,,,,,,,
"1678299324,76",,,,,,,,,,,,,"0",,,,,,,
"1678299324,764",,,,,,,,,,,,,,"0,07",,,,,,
"1678299324,769",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299324,773",,,,,,,,,,,,,,,,"9,57",,,,
"1678299324,777",,,,,,,,,,,,,,,,,"0",,,
"1678299324,782",,,,,,,,,,,,,,,,,,"0",,
"1678299324,787",,,,,,,,,,,,,,,,,,,"0",
"1678299324,79","24",,,,,,,,,,,,,,,,,,,
"1678299324,819",,"0",,,,,,,,,,,,,,,,,,
"1678299324,823",,,"0",,,,,,,,,,,,,,,,,
"1678299324,827",,,,"0",,,,,,,,,,,,,,,,
"1678299324,831",,,,,"0",,,,,,,,,,,,,,,
"1678299324,835",,,,,,"0",,,,,,,,,,,,,,
"1678299324,84",,,,,,,"0",,,,,,,,,,,,,
"1678299324,844",,,,,,,,"0",,,,,,,,,,,,
"1678299324,848",,,,,,,,,"0",,,,,,,,,,,
"1678299324,853",,,,,,,,,,"0",,,,,,,,,,
"1678299324,856",,,,,,,,,,,"0",,,,,,,,,
"1678299324,86",,,,,,,,,,,,"0",,,,,,,,
"1678299324,863",,,,,,,,,,,,,"0",,,,,,,
"1678299324,867",,,,,,,,,,,,,,"0,04",,,,,,
"1678299324,872",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299324,876",,,,,,,,,,,,,,,,"9,58",,,,
"1678299324,88",,,,,,,,,,,,,,,,,"0",,,
"1678299324,886",,,,,,,,,,,,,,,,,,"0",,
"1678299324,89",,,,,,,,,,,,,,,,,,,"0",
"1678299324,893","24",,,,,,,,,,,,,,,,,,,
"1678299324,922",,"0",,,,,,,,,,,,,,,,,,
"1678299324,927",,,"0",,,,,,,,,,,,,,,,,
"1678299324,933",,,,"0",,,,,,,,,,,,,,,,
"1678299324,938",,,,,"0",,,,,,,,,,,,,,,
"1678299324,944",,,,,,"0",,,,,,,,,,,,,,
"1678299324,949",,,,,,,"0","0",,,,,,,,,,,,
"1678299324,952",,,,,,,,,"0",,,,,,,,,,,
"1678299324,956",,,,,,,,,,"0",,,,,,,,,,
"1678299324,959",,,,,,,,,,,"0",,,,,,,,,
"1678299324,963",,,,,,,,,,,,"0",,,,,,,,
"1678299324,966",,,,,,,,,,,,,"0",,,,,,,
"1678299324,97",,,,,,,,,,,,,,"0,05",,,,,,
"1678299324,975",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299324,979",,,,,,,,,,,,,,,,"9,58",,,,
"1678299324,984",,,,,,,,,,,,,,,,,"0",,,
"1678299324,988",,,,,,,,,,,,,,,,,,"0",,
"1678299324,993",,,,,,,,,,,,,,,,,,,"0",
"1678299324,996","24",,,,,,,,,,,,,,,,,,,
"1678299325,025",,"0",,,,,,,,,,,,,,,,,,
"1678299325,029",,,"0",,,,,,,,,,,,,,,,,
"1678299325,034",,,,"0",,,,,,,,,,,,,,,,
"1678299325,038",,,,,"0",,,,,,,,,,,,,,,
"1678299325,042",,,,,,"0",,,,,,,,,,,,,,
"1678299325,046",,,,,,,"0",,,,,,,,,,,,,
"1678299325,05",,,,,,,,"0",,,,,,,,,,,,
"1678299325,055",,,,,,,,,"0",,,,,,,,,,,
"1678299325,059",,,,,,,,,,"0",,,,,,,,,,
"1678299325,063",,,,,,,,,,,"0",,,,,,,,,
"1678299325,066",,,,,,,,,,,,"0",,,,,,,,
"1678299325,07",,,,,,,,,,,,,"0",,,,,,,
"1678299325,074",,,,,,,,,,,,,,"0,05",,,,,,
"1678299325,078",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299325,082",,,,,,,,,,,,,,,,"9,55",,,,
"1678299325,087",,,,,,,,,,,,,,,,,"0",,,
"1678299325,091",,,,,,,,,,,,,,,,,,"0",,
"1678299325,096",,,,,,,,,,,,,,,,,,,"0",
"1678299325,099","24",,,,,,,,,,,,,,,,,,,
"1678299325,129",,"0",,,,,,,,,,,,,,,,,,
"1678299325,133",,,"0",,,,,,,,,,,,,,,,,
"1678299325,137",,,,"0",,,,,,,,,,,,,,,,
"1678299325,141",,,,,"0",,,,,,,,,,,,,,,
"1678299325,145",,,,,,"0",,,,,,,,,,,,,,
"1678299325,149",,,,,,,"0",,,,,,,,,,,,,
"1678299325,154",,,,,,,,"0",,,,,,,,,,,,
"1678299325,158",,,,,,,,,"0",,,,,,,,,,,
"1678299325,163",,,,,,,,,,"0",,,,,,,,,,
"1678299325,166",,,,,,,,,,,"0",,,,,,,,,
"1678299325,169",,,,,,,,,,,,"0",,,,,,,,
"1678299325,173",,,,,,,,,,,,,"0",,,,,,,
"1678299325,177",,,,,,,,,,,,,,"0,04",,,,,,
"1678299325,181",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299325,185",,,,,,,,,,,,,,,,"9,54",,,,
"1678299325,19",,,,,,,,,,,,,,,,,"0",,,
"1678299325,195",,,,,,,,,,,,,,,,,,"0",,
"1678299325,199",,,,,,,,,,,,,,,,,,,"0",
"1678299325,203","24",,,,,,,,,,,,,,,,,,,
"1678299325,232",,"0",,,,,,,,,,,,,,,,,,
"1678299325,236",,,"0",,,,,,,,,,,,,,,,,
"1678299325,24",,,,"0",,,,,,,,,,,,,,,,
"1678299325,244",,,,,"0",,,,,,,,,,,,,,,
"1678299325,248",,,,,,"0",,,,,,,,,,,,,,
"1678299325,252",,,,,,,"0",,,,,,,,,,,,,
"1678299325,257",,,,,,,,"0",,,,,,,,,,,,
"1678299325,261",,,,,,,,,"0",,,,,,,,,,,
"1678299325,266",,,,,,,,,,"0",,,,,,,,,,
"1678299325,269",,,,,,,,,,,"0",,,,,,,,,
"1678299325,273",,,,,,,,,,,,"0",,,,,,,,
"1678299325,276",,,,,,,,,,,,,"0",,,,,,,
"1678299325,28",,,,,,,,,,,,,,"0,05",,,,,,
"1678299325,285",,,,,,,,,,,,,,,"-0,3",,,,,
"1678299325,289",,,,,,,,,,,,,,,,"9,55",,,,
"1678299325,293",,,,,,,,,,,,,,,,,"0",,,
"1678299325,298",,,,,,,,,,,,,,,,,,"0",,
"1678299325,303",,,,,,,,,,,,,,,,,,,"0",
"1678299325,306","24",,,,,,,,,,,,,,,,,,,
"1678299325,335",,"0",,,,,,,,,,,,,,,,,,
"1678299325,339",,,"0",,,,,,,,,,,,,,,,,
"1678299325,343",,,,"0",,,,,,,,,,,,,,,,
"1678299325,347",,,,,"0",,,,,,,,,,,,,,,
"1678299325,352",,,,,,"0",,,,,,,,,,,,,,
"1678299325,356",,,,,,,"0",,,,,,,,,,,,,
"1678299325,36",,,,,,,,"0",,,,,,,,,,,,
"1678299325,365",,,,,,,,,"0",,,,,,,,,,,
"1678299325,369",,,,,,,,,,"0",,,,,,,,,,
"1678299325,373",,,,,,,,,,,"0",,,,,,,,,
"1678299325,376",,,,,,,,,,,,"0",,,,,,,,
"1678299325,379",,,,,,,,,,,,,"0",,,,,,,
"1678299325,384",,,,,,,,,,,,,,"0,05",,,,,,
"1678299325,388",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299325,392",,,,,,,,,,,,,,,,"9,52",,,,
"1678299325,397",,,,,,,,,,,,,,,,,"0",,,
"1678299325,401",,,,,,,,,,,,,,,,,,"0",,
"1678299325,406",,,,,,,,,,,,,,,,,,,"0",
"1678299325,409","24",,,,,,,,,,,,,,,,,,,
"1678299325,438",,"0",,,,,,,,,,,,,,,,,,
"1678299325,442",,,"0",,,,,,,,,,,,,,,,,
"1678299325,446",,,,"0",,,,,,,,,,,,,,,,
"1678299325,45",,,,,"0",,,,,,,,,,,,,,,
"1678299325,455",,,,,,"0",,,,,,,,,,,,,,
"1678299325,459",,,,,,,"0",,,,,,,,,,,,,
"1678299325,463",,,,,,,,"0",,,,,,,,,,,,
"1678299325,468",,,,,,,,,"0",,,,,,,,,,,
"1678299325,472",,,,,,,,,,"0",,,,,,,,,,
"1678299325,475",,,,,,,,,,,"0",,,,,,,,,
"1678299325,479",,,,,,,,,,,,"0",,,,,,,,
"1678299325,482",,,,,,,,,,,,,"0",,,,,,,
"1678299325,486",,,,,,,,,,,,,,"0,05",,,,,,
"1678299325,491",,,,,,,,,,,,,,,"-0,32",,,,,
"1678299325,495",,,,,,,,,,,,,,,,"9,54",,,,
"1678299325,499",,,,,,,,,,,,,,,,,"0",,,
"1678299325,504",,,,,,,,,,,,,,,,,,"0",,
"1678299325,509",,,,,,,,,,,,,,,,,,,"0",
"1678299325,512","24",,,,,,,,,,,,,,,,,,,
"1678299325,549",,"0",,,,,,,,,,,,,,,,,,
"1678299325,553",,,"0",,,,,,,,,,,,,,,,,
"1678299325,557",,,,"0",,,,,,,,,,,,,,,,
"1678299325,561",,,,,"0",,,,,,,,,,,,,,,
"1678299325,565",,,,,,"0",,,,,,,,,,,,,,
"1678299325,569",,,,,,,"0",,,,,,,,,,,,,
"1678299325,574",,,,,,,,"0",,,,,,,,,,,,
"1678299325,578",,,,,,,,,"0",,,,,,,,,,,
"1678299325,583",,,,,,,,,,"0",,,,,,,,,,
"1678299325,586",,,,,,,,,,,"0",,,,,,,,,
"1678299325,59",,,,,,,,,,,,"0",,,,,,,,
"1678299325,593",,,,,,,,,,,,,"0",,,,,,,
"1678299325,597",,,,,,,,,,,,,,"0,06",,,,,,
"1678299325,602",,,,,,,,,,,,,,,"-0,31",,,,,
"1678299325,606",,,,,,,,,,,,,,,,"9,55",,,,
"1678299325,61",,,,,,,,,,,,,,,,,"0",,,
"1678299325,615",,,,,,,,,,,,,,,,,,"0",,
"1678299325,62",,,,,,,,,,,,,,,,,,,"0",
"1678299325,623","24",,,,,,,,,,,,,,,,,,,
"1678299325,652",,"0",,,,,,,,,,,,,,,,,,
"1678299325,656",,,"0",,,,,,,,,,,,,,,,,
"1678299325,66",,,,"0",,,,,,,,,,,,,,,,
